Time,X,Y,P
9279,0.204,0.838,0.026
9324,0.205,0.839,0.3
9325,0.205,0.839,0.3
9340,0.205,0.84,0.429
9355,0.206,0.841,0.509
9374,0.206,0.842,0.661
9391,0.205,0.842,0.724
9406,0.204,0.842,0.745
9421,0.203,0.842,0.751
9440,0.2,0.841,0.763
9443,0.199,0.84,0.767
9457,0.196,0.836,0.79
9473,0.193,0.831,0.849
9475,0.192,0.828,0.862
9488,0.19,0.821,0.927
9505,0.187,0.807,0.993
9523,0.187,0.795,1
9537,0.189,0.788,1
9554,0.194,0.785,1
9571,0.201,0.784,1
9588,0.209,0.787,1
9606,0.217,0.794,1
9623,0.221,0.801,1
9637,0.222,0.808,1
9655,0.217,0.816,1
9672,0.209,0.824,1
9693,0.201,0.827,0.874
9705,0.197,0.827,0.685
9722,0.194,0.822,0.173
9730,0.194,0.82,0.044
9732,NaN,NaN,NaN
