Time,X,Y,P
64178,0.057,0.78,0.011
64193,0.056,0.778,0.063
64193,0.056,0.778,0.063
64211,0.056,0.774,0.083
64221,0.055,0.771,0.126
64241,0.054,0.766,0.21
64259,0.054,0.76,0.282
64271,0.053,0.756,0.341
64291,0.052,0.753,0.413
64306,0.052,0.753,0.423
64322,0.052,0.754,0.485
64339,0.054,0.762,0.497
64357,0.056,0.778,0.499
64372,0.058,0.796,0.497
64388,0.062,0.815,0.511
64405,0.065,0.833,0.515
64423,0.07,0.841,0.534
64437,0.072,0.84,0.565
64455,0.075,0.826,0.614
64471,0.076,0.802,0.634
64487,0.076,0.782,0.634
64507,0.076,0.764,0.612
64522,0.076,0.759,0.536
64539,0.075,0.761,0.331
64554,0.074,0.771,0.226
64571,0.071,0.784,0.198
64589,0.067,0.793,0.231
64605,0.063,0.798,0.312
64622,0.058,0.794,0.382
64638,0.055,0.787,0.444
64655,0.053,0.779,0.534
64671,0.056,0.772,0.632
64687,0.061,0.772,0.677
64705,0.072,0.775,0.681
64721,0.086,0.782,0.327
64736,0.094,0.786,0.022
64737,NaN,NaN,NaN
