Time,X,Y,P
2142,0.334,0.804,0.009
2157,0.335,0.802,0.304
2157,0.335,0.802,0.304
2175,0.335,0.8,0.474
2197,0.335,0.794,0.599
2220,0.334,0.774,0.7
2241,0.334,0.748,0.722
2261,0.335,0.725,0.683
2279,0.336,0.712,0.446
2301,0.336,0.707,0.126
2302,NaN,NaN,NaN
2439,0.337,0.795,0.04
2450,0.338,0.798,0.263
2450,0.338,0.798,0.263
2467,0.342,0.804,0.448
2487,0.347,0.812,0.581
2488,0.348,0.813,0.595
2511,0.356,0.816,0.655
2530,0.359,0.812,0.687
2550,0.359,0.8,0.735
2574,0.353,0.786,0.784
2594,0.345,0.776,0.366
2611,0.343,0.775,0.046
2613,NaN,NaN,NaN
