Time,X,Y,P
7047,0.181,0.964,0.011
7049,0.181,0.965,0.079
7049,0.181,0.965,0.079
7063,0.181,0.966,0.181
7079,0.181,0.967,0.31
7099,0.181,0.966,0.489
7112,0.181,0.964,0.61
7128,0.18,0.958,0.735
7146,0.179,0.945,0.868
7147,0.179,0.942,0.886
7164,0.178,0.927,0.952
7177,0.177,0.915,1
7193,0.176,0.9,1
7211,0.176,0.889,1
7227,0.177,0.886,1
7245,0.177,0.889,1
7262,0.179,0.898,1
7278,0.181,0.905,1
7293,0.184,0.918,1
7313,0.188,0.927,1
7330,0.193,0.933,1
7345,0.196,0.932,1
7362,0.197,0.928,1
7378,0.198,0.918,1
7394,0.195,0.906,1
7412,0.191,0.894,1
7426,0.187,0.889,1
7444,0.181,0.886,1
7460,0.177,0.888,1
7480,0.174,0.894,1
7492,0.174,0.896,0.888
7509,0.174,0.899,0.153
7513,NaN,NaN,NaN
