Time,X,Y,P
3781,0.065,0.836,0.011
3782,0.066,0.836,0.054
3782,0.066,0.836,0.054
3797,0.066,0.838,0.089
3814,0.066,0.839,0.204
3830,0.066,0.842,0.306
3846,0.066,0.847,0.351
3864,0.065,0.854,0.368
3881,0.063,0.862,0.411
3882,0.062,0.864,0.431
3897,0.058,0.868,0.552
3914,0.051,0.866,0.667
3930,0.046,0.854,0.731
3946,0.042,0.839,0.761
3963,0.042,0.819,0.771
3981,0.045,0.808,0.771
3997,0.053,0.807,0.755
4013,0.06,0.815,0.747
4031,0.068,0.831,0.745
4048,0.074,0.846,0.759
4063,0.076,0.853,0.827
4081,0.078,0.853,1
4097,0.079,0.842,1
4115,0.083,0.825,0.997
4130,0.087,0.812,0.89
4147,0.092,0.801,0.733
4165,0.096,0.796,0.419
4180,0.101,0.796,0.034
4183,NaN,NaN,NaN
