Time,X,Y,P
4577,0.499,0.774,0.019
4578,0.499,0.775,0.071
4578,0.499,0.775,0.071
4604,0.501,0.779,0.335
4624,0.501,0.782,0.44
4647,0.501,0.786,0.558
4667,0.499,0.789,0.665
4688,0.495,0.791,0.735
4711,0.488,0.788,0.772
4731,0.484,0.782,0.778
4750,0.482,0.776,0.778
4773,0.484,0.772,0.786
4793,0.49,0.769,0.815
4812,0.495,0.771,0.874
4834,0.499,0.771,0.933
4855,0.502,0.768,0.97
4874,0.503,0.764,1
4898,0.501,0.753,1
4917,0.497,0.739,1
4938,0.492,0.724,1
4958,0.488,0.714,1
4980,0.487,0.708,1
5000,0.488,0.711,1
5024,0.495,0.721,1
5043,0.503,0.733,1
5062,0.51,0.742,1
5083,0.518,0.752,1
5104,0.525,0.758,0.847
5124,0.528,0.76,0.249
5132,0.528,0.761,0.095
5134,NaN,NaN,NaN
