Time,X,Y,P
239516,0.613,0.262,0.021
239525,0.613,0.261,0.163
239525,0.613,0.261,0.163
239545,0.613,0.26,0.431
239558,0.614,0.259,0.548
239573,0.616,0.26,0.644
239593,0.622,0.266,0.745
239594,0.623,0.267,0.763
239612,0.629,0.278,0.849
239627,0.637,0.294,0.915
239643,0.643,0.312,0.935
239660,0.647,0.332,0.938
239677,0.65,0.355,0.927
239692,0.651,0.371,0.929
239708,0.649,0.375,0.925
239724,0.647,0.371,0.929
239741,0.643,0.354,0.952
239757,0.639,0.332,0.985
239777,0.636,0.3,1
239795,0.636,0.276,1
239807,0.639,0.267,1
239823,0.646,0.264,1
239841,0.654,0.267,1
239859,0.661,0.273,1
239873,0.664,0.276,0.985
239890,0.665,0.279,0.247
239899,0.665,0.279,0.093
239901,NaN,NaN,NaN
