Time,X,Y,P
189222,0.623,0.281,0.015
189242,0.624,0.281,0.188
189242,0.624,0.281,0.188
189256,0.625,0.285,0.226
189272,0.627,0.292,0.233
189290,0.63,0.3,0.249
189291,0.631,0.302,0.251
189306,0.634,0.312,0.259
189325,0.638,0.322,0.265
189345,0.641,0.333,0.271
189357,0.642,0.339,0.271
189374,0.641,0.349,0.276
189390,0.639,0.356,0.28
189411,0.636,0.358,0.302
189423,0.634,0.352,0.335
189445,0.632,0.334,0.413
189457,0.632,0.315,0.454
189473,0.634,0.296,0.481
189491,0.638,0.281,0.487
189511,0.642,0.273,0.431
189523,0.643,0.271,0.206
189531,0.644,0.269,0.065
189532,NaN,NaN,NaN
