Time,X,Y,P
14835,0.764,0.341,0.038
14847,0.764,0.341,0.136
14847,0.764,0.341,0.136
14859,0.763,0.342,0.222
14874,0.763,0.344,0.269
14893,0.765,0.346,0.3
14911,0.768,0.348,0.302
14927,0.773,0.351,0.31
14944,0.779,0.353,0.317
14961,0.786,0.354,0.323
14977,0.791,0.354,0.327
14993,0.795,0.352,0.331
15009,0.795,0.346,0.343
15025,0.792,0.335,0.36
15044,0.786,0.32,0.368
15061,0.781,0.308,0.374
15075,0.772,0.299,0.403
15094,0.765,0.294,0.442
15109,0.76,0.294,0.468
15125,0.755,0.298,0.487
15143,0.754,0.3,0.509
15160,0.756,0.301,0.528
15177,0.761,0.299,0.55
15193,0.768,0.294,0.583
15210,0.777,0.287,0.616
15226,0.784,0.28,0.63
15245,0.791,0.273,0.601
15260,0.792,0.273,0.464
15275,0.792,0.278,0.089
15279,0.792,0.279,0.036
15280,NaN,NaN,NaN
15367,0.774,0.326,0.021
15368,0.774,0.326,0.099
15368,0.774,0.326,0.099
15375,0.773,0.327,0.167
15393,0.772,0.327,0.388
15409,0.772,0.325,0.509
15425,0.775,0.322,0.626
15443,0.779,0.321,0.743
15460,0.785,0.32,0.812
15464,0.787,0.32,0.829
15476,0.793,0.321,0.849
15493,0.8,0.321,0.827
15509,0.809,0.32,0.483
15527,0.816,0.32,0.036
15529,NaN,NaN,NaN
