Time,X,Y,P
7181,0.926,0.794,0.001
7182,0.926,0.794,0.05
7182,0.926,0.794,0.05
7197,0.928,0.798,0.208
7213,0.929,0.805,0.329
7231,0.928,0.813,0.382
7251,0.926,0.82,0.399
7263,0.923,0.824,0.407
7280,0.916,0.821,0.438
7297,0.909,0.812,0.491
7313,0.905,0.802,0.53
7331,0.904,0.791,0.573
7347,0.907,0.784,0.616
7365,0.912,0.78,0.647
7381,0.917,0.781,0.663
7397,0.923,0.786,0.671
7414,0.927,0.793,0.673
7433,0.928,0.801,0.675
7447,0.928,0.807,0.677
7463,0.927,0.809,0.675
7483,0.925,0.806,0.681
7499,0.924,0.796,0.716
7513,0.924,0.787,0.751
7529,0.926,0.768,0.796
7547,0.927,0.744,0.823
7565,0.927,0.719,0.829
7583,0.924,0.696,0.833
7597,0.92,0.684,0.841
7613,0.916,0.679,0.866
7630,0.911,0.68,0.886
7647,0.907,0.691,0.894
7665,0.907,0.707,0.878
7685,0.909,0.727,0.849
7697,0.914,0.744,0.837
7713,0.921,0.755,0.837
7733,0.928,0.765,0.81
7749,0.935,0.771,0.62
7763,0.938,0.774,0.38
7777,0.942,0.778,0.007
7778,NaN,NaN,NaN
