Time,X,Y,P
21585,0.199,0.306,0.001
21681,0.2,0.306,0.284
21681,0.2,0.306,0.284
21697,0.201,0.306,0.333
21709,0.201,0.307,0.368
21722,0.202,0.308,0.396
21741,0.204,0.313,0.425
21741,0.205,0.314,0.427
21757,0.206,0.318,0.437
21758,0.207,0.319,0.44
21773,0.209,0.324,0.444
21793,0.211,0.328,0.448
21811,0.212,0.332,0.452
21823,0.212,0.334,0.452
21839,0.212,0.34,0.454
21857,0.212,0.346,0.454
21877,0.212,0.352,0.456
21895,0.212,0.355,0.458
21906,0.212,0.358,0.46
21923,0.212,0.36,0.46
21940,0.212,0.364,0.462
21960,0.212,0.367,0.458
21973,0.212,0.369,0.46
22039,0.211,0.369,0.483
22089,0.211,0.371,0.503
22106,0.211,0.369,0.507
22126,0.211,0.369,0.509
22142,0.211,0.367,0.513
22158,0.211,0.364,0.519
22173,0.21,0.36,0.528
22190,0.21,0.355,0.542
22207,0.21,0.351,0.554
22222,0.21,0.347,0.562
22240,0.211,0.344,0.565
22257,0.211,0.339,0.575
22273,0.211,0.336,0.583
22289,0.212,0.334,0.587
22306,0.212,0.331,0.593
22323,0.213,0.328,0.595
22338,0.214,0.326,0.599
22360,0.215,0.325,0.601
22373,0.216,0.325,0.601
22389,0.217,0.325,0.603
22407,0.22,0.328,0.606
22423,0.222,0.331,0.597
22440,0.224,0.332,0.571
22456,0.224,0.333,0.546
22472,0.225,0.334,0.433
22489,0.226,0.334,0.39
22505,0.226,0.335,0.206
22516,NaN,NaN,NaN
23093,0.214,0.401,0.001
23095,0.214,0.402,0.028
23095,0.214,0.402,0.028
23113,0.214,0.404,0.089
23157,0.214,0.405,0.116
23172,0.214,0.406,0.183
23285,0.214,0.405,0.247
23303,0.213,0.404,0.251
23317,0.213,0.404,0.269
23323,0.213,0.402,0.274
23339,0.212,0.404,0.28
23359,0.212,0.405,0.29
23375,0.212,0.406,0.298
23389,0.213,0.406,0.298
23410,0.213,0.407,0.298
23422,0.214,0.407,0.294
23438,0.215,0.407,0.292
23459,0.215,0.406,0.294
23476,0.215,0.405,0.296
23490,0.214,0.404,0.294
23510,0.213,0.402,0.3
23522,0.213,0.401,0.306
23538,0.212,0.401,0.31
23559,0.212,0.402,0.313
23579,0.212,0.404,0.308
23589,0.213,0.405,0.31
23605,0.213,0.406,0.312
23622,0.214,0.407,0.313
23640,0.215,0.407,0.313
23660,0.215,0.407,0.312
23679,0.215,0.407,0.29
23691,0.215,0.407,0.2
23704,NaN,NaN,NaN
