Time,X,Y,P
11224,0.629,0.342,0.005
11235,0.628,0.344,0.163
11235,0.628,0.344,0.163
11251,0.626,0.344,0.329
11271,0.625,0.341,0.419
11283,0.624,0.338,0.448
11301,0.626,0.332,0.478
11317,0.628,0.328,0.515
11335,0.632,0.328,0.538
11350,0.635,0.331,0.558
11367,0.638,0.336,0.575
11383,0.639,0.344,0.591
11403,0.638,0.352,0.628
11421,0.637,0.356,0.673
11433,0.636,0.355,0.722
11453,0.636,0.346,0.825
11469,0.637,0.334,0.884
11486,0.641,0.319,0.925
11502,0.644,0.301,0.944
11519,0.645,0.285,0.952
11535,0.645,0.267,0.958
11553,0.643,0.249,0.954
11568,0.639,0.239,0.958
11586,0.635,0.235,0.966
11603,0.632,0.241,0.968
11619,0.632,0.254,0.968
11634,0.633,0.271,0.968
11651,0.635,0.289,0.938
11670,0.637,0.302,0.618
11684,0.639,0.307,0.198
11692,0.641,0.311,0.015
11694,NaN,NaN,NaN
