Time,X,Y,P
3674,0.496,0.781,0.019
3689,0.498,0.784,0.142
3689,0.498,0.784,0.142
3701,0.499,0.788,0.204
3721,0.498,0.794,0.237
3738,0.495,0.799,0.271
3756,0.49,0.802,0.317
3773,0.484,0.8,0.372
3785,0.479,0.795,0.392
3802,0.475,0.786,0.403
3822,0.472,0.774,0.423
3837,0.471,0.765,0.466
3854,0.473,0.758,0.507
3871,0.476,0.756,0.521
3894,0.483,0.76,0.501
3902,0.485,0.764,0.485
3918,0.492,0.774,0.421
3935,0.498,0.787,0.378
3951,0.503,0.801,0.362
3968,0.506,0.819,0.366
3985,0.507,0.831,0.37
4002,0.506,0.832,0.388
4021,0.503,0.824,0.419
4038,0.499,0.807,0.466
4053,0.496,0.795,0.515
4069,0.493,0.778,0.606
4087,0.492,0.764,0.71
4102,0.493,0.755,0.771
4117,0.496,0.749,0.798
4136,0.503,0.746,0.722
4153,0.512,0.748,0.276
4168,0.518,0.752,0.007
4170,NaN,NaN,NaN
