Time,X,Y,P
17238,0.215,0.206,0.06
17254,0.215,0.208,0.339
17254,0.215,0.208,0.339
17271,0.214,0.206,0.562
17287,0.213,0.2,0.771
17304,0.212,0.184,0.946
17321,0.212,0.166,1
17337,0.212,0.148,1
17353,0.214,0.133,1
17371,0.218,0.127,1
17388,0.223,0.129,0.806
17405,0.226,0.138,0.257
17415,0.226,0.144,0.044
17417,NaN,NaN,NaN
17483,0.221,0.233,0.138
17488,0.221,0.238,0.438
17488,0.221,0.238,0.438
17504,0.218,0.245,0.798
17522,0.216,0.248,0.952
17538,0.215,0.249,0.976
17554,0.216,0.247,0.485
17572,0.217,0.244,0.032
17573,NaN,NaN,NaN
