Time,X,Y,P
11434,0.501,0.309,0.063
11435,0.5,0.309,0.233
11435,0.5,0.309,0.233
11451,0.498,0.309,0.722
11467,0.494,0.294,1
11486,0.489,0.262,1
11504,0.482,0.226,1
11521,0.476,0.204,0.792
11536,0.474,0.198,0.29
11549,0.472,0.199,0.005
11553,NaN,NaN,NaN
11636,0.47,0.291,0.075
11637,0.47,0.292,0.286
11637,0.47,0.292,0.286
11653,0.472,0.291,0.847
11671,0.481,0.275,1
11672,0.483,0.271,1
11687,0.495,0.249,1
11701,0.505,0.232,1
11718,0.518,0.211,1
11735,0.527,0.198,0.413
11752,0.533,0.191,0.005
11753,NaN,NaN,NaN
