Time,X,Y,P
8364,0.218,0.895,0.028
8382,0.217,0.896,0.224
8382,0.217,0.896,0.224
8402,0.215,0.894,0.284
8421,0.214,0.887,0.308
8443,0.212,0.869,0.306
8464,0.209,0.851,0.312
8484,0.206,0.833,0.331
8506,0.201,0.814,0.392
8528,0.196,0.796,0.468
8549,0.193,0.789,0.521
8570,0.193,0.789,0.524
8590,0.195,0.795,0.511
8612,0.201,0.807,0.456
8630,0.205,0.821,0.454
8652,0.211,0.834,0.524
8672,0.215,0.839,0.55
8696,0.222,0.839,0.563
8716,0.227,0.833,0.558
8736,0.229,0.822,0.554
8756,0.227,0.808,0.562
8778,0.224,0.796,0.618
8798,0.221,0.788,0.653
8819,0.216,0.781,0.671
8838,0.21,0.781,0.663
8860,0.204,0.785,0.591
8880,0.201,0.788,0.3
8895,0.202,0.789,0.017
8896,NaN,NaN,NaN
