Time,X,Y,P
6813,0.506,0.812,0.03
6833,0.506,0.814,0.274
6834,0.506,0.814,0.274
6856,0.504,0.819,0.585
6879,0.499,0.822,0.677
6899,0.496,0.824,0.722
6919,0.491,0.82,0.813
6939,0.486,0.811,0.901
6960,0.484,0.796,0.95
6982,0.486,0.784,0.97
7001,0.492,0.78,0.976
7022,0.499,0.782,0.976
7043,0.506,0.789,0.976
7063,0.51,0.798,0.976
7090,0.513,0.813,1
7106,0.513,0.818,1
7126,0.513,0.816,1
7149,0.51,0.805,1
7167,0.508,0.791,1
7190,0.506,0.762,1
7211,0.506,0.736,1
7234,0.507,0.718,1
7250,0.508,0.709,0.843
7277,0.508,0.708,0.038
7281,NaN,NaN,NaN
7383,0.486,0.734,0.017
7400,0.483,0.733,0.673
7400,0.483,0.733,0.673
7417,0.483,0.733,0.909
7439,0.489,0.736,1
7459,0.501,0.741,0.659
7461,0.502,0.742,0.532
7482,0.514,0.748,0.011
7486,NaN,NaN,NaN
