Time,X,Y,P
14292,0.762,0.325,0.028
14311,0.761,0.327,0.218
14311,0.761,0.327,0.218
14333,0.761,0.331,0.356
14345,0.76,0.331,0.392
14362,0.76,0.327,0.442
14379,0.76,0.319,0.503
14396,0.76,0.307,0.542
14411,0.76,0.3,0.563
14429,0.76,0.291,0.583
14445,0.76,0.285,0.589
14467,0.76,0.286,0.618
14481,0.761,0.289,0.622
14495,0.761,0.295,0.622
14511,0.762,0.309,0.626
14531,0.763,0.324,0.626
14549,0.764,0.334,0.626
14561,0.765,0.338,0.624
14578,0.767,0.339,0.638
14595,0.77,0.335,0.667
14613,0.772,0.326,0.702
14631,0.774,0.316,0.733
14645,0.774,0.309,0.749
14665,0.775,0.301,0.778
14683,0.775,0.298,0.798
14696,0.774,0.298,0.815
14711,0.774,0.301,0.817
14729,0.774,0.311,0.815
14749,0.775,0.324,0.815
14761,0.776,0.332,0.813
14778,0.778,0.34,0.81
14798,0.781,0.341,0.804
14815,0.783,0.338,0.804
14833,0.785,0.331,0.802
14846,0.788,0.325,0.8
14861,0.792,0.32,0.81
14880,0.796,0.316,0.813
14896,0.8,0.316,0.769
14912,0.803,0.316,0.3
14926,0.804,0.319,0.017
14927,NaN,NaN,NaN
