Time,X,Y,P
31787,0.34,0.813,0.007
31839,0.34,0.812,0.815
31839,0.34,0.812,0.815
31854,0.34,0.811,0.896
31871,0.34,0.809,0.978
31887,0.34,0.808,1
31913,0.34,0.809,1
31923,0.34,0.811,1
31938,0.34,0.814,1
31954,0.34,0.818,1
31972,0.339,0.822,1
31987,0.337,0.825,1
32004,0.334,0.825,1
32021,0.33,0.82,1
32037,0.326,0.812,1
32054,0.324,0.802,1
32071,0.327,0.794,1
32088,0.331,0.789,1
32104,0.337,0.788,1
32121,0.342,0.788,1
32137,0.345,0.789,1
32154,0.345,0.791,1
32170,0.345,0.792,1
32187,0.345,0.793,1
32215,0.346,0.793,1
32223,0.346,0.794,0.897
32237,0.347,0.795,0.282
32251,0.349,0.798,0.009
32252,NaN,NaN,NaN
