Time,X,Y,P
16403,0.182,0.351,0.015
16416,0.182,0.352,0.147
16416,0.182,0.352,0.147
16466,0.182,0.353,0.366
16481,0.183,0.353,0.534
16498,0.183,0.353,0.729
16515,0.184,0.352,0.831
16531,0.185,0.351,0.894
16548,0.186,0.346,0.938
16565,0.188,0.341,0.956
16566,0.188,0.34,0.964
16581,0.188,0.335,0.987
16582,0.189,0.334,0.993
16597,0.189,0.329,1
16615,0.189,0.326,1
16631,0.189,0.324,1
16659,0.189,0.325,1
16668,0.189,0.326,1
16681,0.189,0.328,1
16697,0.191,0.334,1
16715,0.193,0.344,1
16732,0.196,0.354,1
16749,0.197,0.36,1
16765,0.197,0.362,0.911
16781,0.197,0.36,0.38
16798,0.197,0.358,0.048
16799,NaN,NaN,NaN
