Time,X,Y,P
9444,0.199,0.336,0.015
9459,0.199,0.338,0.114
9459,0.199,0.338,0.114
9475,0.198,0.339,0.194
9501,0.198,0.339,0.282
9517,0.198,0.335,0.507
9539,0.199,0.328,0.591
9561,0.201,0.316,0.618
9567,0.202,0.313,0.624
9581,0.203,0.306,0.626
9601,0.205,0.298,0.636
9622,0.207,0.296,0.669
9646,0.213,0.302,0.78
9665,0.218,0.311,0.825
9684,0.224,0.321,0.847
9705,0.23,0.333,0.854
9727,0.234,0.346,0.827
9747,0.237,0.358,0.782
9767,0.239,0.366,0.64
9793,0.24,0.366,0.169
9797,0.24,0.365,0.04
9799,NaN,NaN,NaN
