Time,X,Y,P
12118,0.506,0.759,0.015
12130,0.508,0.759,0.091
12130,0.508,0.759,0.091
12146,0.511,0.759,0.155
12163,0.513,0.759,0.194
12177,0.515,0.759,0.229
12195,0.516,0.759,0.271
12215,0.516,0.759,0.347
12241,0.516,0.759,0.425
12262,0.516,0.759,0.442
12279,0.516,0.76,0.472
12296,0.516,0.761,0.491
12311,0.516,0.762,0.497
12328,0.516,0.764,0.511
12344,0.515,0.766,0.532
12362,0.514,0.768,0.536
12377,0.513,0.769,0.542
12397,0.511,0.772,0.542
12412,0.508,0.773,0.538
12429,0.505,0.774,0.542
12445,0.502,0.774,0.548
12463,0.498,0.772,0.548
12480,0.496,0.769,0.548
12499,0.493,0.762,0.556
12513,0.491,0.758,0.554
12528,0.489,0.748,0.571
12549,0.488,0.739,0.587
12561,0.488,0.733,0.603
12576,0.489,0.726,0.618
12594,0.493,0.72,0.642
12615,0.497,0.716,0.655
12627,0.501,0.715,0.657
12643,0.507,0.716,0.663
12663,0.513,0.721,0.663
12679,0.516,0.728,0.663
12699,0.521,0.74,0.655
12711,0.523,0.752,0.64
12728,0.525,0.765,0.63
12744,0.526,0.779,0.618
12762,0.526,0.791,0.612
12777,0.525,0.796,0.612
12793,0.524,0.807,0.61
12811,0.524,0.816,0.61
12826,0.525,0.824,0.612
12843,0.525,0.828,0.612
12865,0.525,0.828,0.614
12877,0.525,0.827,0.618
12893,0.525,0.821,0.626
12912,0.523,0.809,0.657
12929,0.522,0.793,0.706
12949,0.521,0.774,0.769
12961,0.521,0.759,0.827
12977,0.523,0.745,0.878
12994,0.525,0.732,0.929
13012,0.526,0.724,0.952
13028,0.528,0.718,0.962
13043,0.528,0.715,0.962
13061,0.528,0.713,0.962
13077,0.529,0.713,0.96
13099,0.529,0.714,0.89
13111,0.529,0.718,0.366
13127,0.529,0.721,0.001
13131,NaN,NaN,NaN
