Time,X,Y,P
20252,0.921,0.755,0.026
20258,0.921,0.754,0.063
20258,0.921,0.754,0.063
20274,0.922,0.753,0.202
20292,0.925,0.754,0.319
20307,0.929,0.756,0.401
20324,0.932,0.759,0.446
20341,0.935,0.762,0.522
20357,0.936,0.766,0.628
20374,0.937,0.769,0.716
20391,0.937,0.773,0.792
20408,0.937,0.776,0.86
20424,0.936,0.779,0.886
20440,0.934,0.781,0.896
20458,0.931,0.782,0.899
20474,0.928,0.782,0.901
20490,0.926,0.781,0.903
20508,0.923,0.778,0.903
20525,0.921,0.772,0.897
20540,0.92,0.767,0.897
20558,0.922,0.762,0.89
20574,0.925,0.761,0.872
20592,0.93,0.761,0.839
20608,0.934,0.764,0.829
20624,0.937,0.766,0.831
20641,0.938,0.768,0.845
20663,0.938,0.767,0.892
20675,0.938,0.764,0.954
20691,0.938,0.754,1
20708,0.938,0.741,1
20725,0.938,0.725,1
20742,0.936,0.712,1
20758,0.934,0.705,1
20774,0.931,0.702,1
20792,0.926,0.707,1
20807,0.922,0.718,0.86
20823,0.919,0.726,0.356
20837,0.917,0.731,0.038
20838,NaN,NaN,NaN
