Time,X,Y,P
26165,0.792,0.864,0.046
26177,0.792,0.867,0.257
26178,0.792,0.867,0.257
26193,0.792,0.872,0.376
26209,0.791,0.878,0.464
26226,0.788,0.887,0.513
26244,0.784,0.894,0.534
26259,0.779,0.899,0.544
26276,0.775,0.898,0.55
26293,0.77,0.891,0.544
26310,0.766,0.874,0.546
26330,0.765,0.849,0.556
26342,0.765,0.828,0.589
26359,0.766,0.793,0.646
26376,0.768,0.766,0.665
26392,0.769,0.742,0.655
26410,0.771,0.732,0.472
26430,0.771,0.735,0.04
26432,NaN,NaN,NaN
26485,0.757,0.782,0.028
26494,0.755,0.788,0.237
26494,0.755,0.788,0.237
26514,0.753,0.793,0.567
26525,0.753,0.794,0.919
26542,0.754,0.794,1
26560,0.759,0.795,1
26580,0.768,0.799,0.997
26581,0.771,0.799,0.97
26592,0.776,0.801,0.849
26610,0.787,0.804,0.526
26626,0.797,0.802,0.136
26634,0.8,0.802,0.026
26635,NaN,NaN,NaN
