Time,X,Y,P
10154,0.615,0.712,0.024
10166,0.616,0.712,0.19
10166,0.616,0.712,0.19
10186,0.617,0.713,0.253
10210,0.62,0.714,0.271
10227,0.622,0.714,0.278
10254,0.626,0.715,0.31
10256,0.627,0.716,0.317
10270,0.629,0.718,0.323
10292,0.631,0.721,0.339
10313,0.632,0.726,0.364
10333,0.632,0.731,0.376
10357,0.63,0.738,0.396
10377,0.627,0.742,0.423
10395,0.623,0.745,0.452
10416,0.619,0.745,0.464
10436,0.615,0.741,0.468
10460,0.613,0.734,0.481
10478,0.611,0.727,0.521
10502,0.609,0.715,0.565
10520,0.61,0.707,0.599
10542,0.612,0.698,0.622
10562,0.615,0.691,0.638
10581,0.619,0.687,0.649
10604,0.626,0.685,0.657
10630,0.634,0.686,0.636
10646,0.638,0.688,0.438
10669,0.642,0.689,0.036
10673,NaN,NaN,NaN
