Time,X,Y,P
12541,0.2,0.294,0.06
12550,0.201,0.294,0.298
12550,0.201,0.294,0.298
12568,0.201,0.295,0.522
12586,0.202,0.293,0.897
12602,0.203,0.288,1
12617,0.205,0.284,1
12632,0.206,0.278,1
12633,0.207,0.275,1
12651,0.209,0.267,1
12666,0.212,0.26,1
12682,0.214,0.254,1
12700,0.215,0.249,1
12719,0.216,0.247,1
12735,0.217,0.249,1
12750,0.217,0.253,1
12766,0.217,0.261,1
12783,0.217,0.275,1
12800,0.217,0.288,1
12816,0.219,0.301,1
12833,0.221,0.308,1
12850,0.222,0.313,1
12866,0.223,0.316,0.622
12886,0.224,0.318,0.083
12888,NaN,NaN,NaN
