Time,X,Y,P
1602,0.068,0.848,0.001
1625,0.068,0.848,0.155
1625,0.068,0.848,0.155
1633,0.068,0.849,0.179
1649,0.068,0.851,0.28
1665,0.067,0.852,0.339
1682,0.067,0.853,0.386
1699,0.065,0.856,0.437
1719,0.063,0.859,0.446
1731,0.062,0.86,0.448
1733,0.061,0.86,0.448
1749,0.057,0.858,0.452
1764,0.054,0.853,0.454
1785,0.05,0.841,0.456
1798,0.047,0.831,0.456
1815,0.046,0.82,0.452
1832,0.047,0.809,0.46
1848,0.051,0.805,0.468
1869,0.056,0.808,0.483
1881,0.059,0.814,0.491
1899,0.064,0.826,0.497
1915,0.066,0.839,0.501
1931,0.067,0.849,0.509
1949,0.066,0.861,0.528
1969,0.065,0.868,0.55
1982,0.065,0.867,0.556
1998,0.065,0.861,0.558
2015,0.065,0.849,0.567
2035,0.067,0.84,0.579
2050,0.071,0.833,0.587
2067,0.076,0.829,0.601
2083,0.082,0.829,0.62
2099,0.087,0.834,0.63
2117,0.092,0.841,0.556
2132,0.096,0.849,0.126
2139,0.097,0.853,0.021
2141,NaN,NaN,NaN
