Time,X,Y,P
6767,0.05,0.318,0.03
6783,0.05,0.321,0.331
6783,0.05,0.321,0.331
6801,0.049,0.32,0.446
6821,0.049,0.311,0.55
6833,0.051,0.3,0.601
6849,0.054,0.284,0.651
6869,0.058,0.271,0.714
6885,0.063,0.266,0.786
6899,0.067,0.268,0.812
6916,0.072,0.281,0.829
6933,0.078,0.301,0.839
6949,0.083,0.319,0.839
6971,0.087,0.334,0.866
6983,0.087,0.333,0.909
6999,0.087,0.325,0.933
7019,0.086,0.298,0.954
7033,0.087,0.275,0.954
7051,0.089,0.253,0.831
7069,0.096,0.241,0.31
7083,0.103,0.24,0.015
7086,NaN,NaN,NaN
