Time,X,Y,P
7070,0.331,0.793,0.011
7092,0.329,0.793,0.245
7092,0.329,0.793,0.245
7109,0.329,0.793,0.286
7124,0.329,0.791,0.394
7143,0.332,0.782,0.54
7159,0.335,0.771,0.61
7175,0.339,0.756,0.669
7192,0.343,0.745,0.71
7209,0.346,0.733,0.792
7225,0.347,0.727,0.87
7241,0.347,0.726,0.923
7258,0.345,0.731,0.94
7276,0.341,0.742,0.944
7291,0.338,0.755,0.942
7309,0.333,0.775,0.944
7325,0.331,0.791,0.942
7343,0.33,0.807,0.94
7358,0.335,0.819,0.938
7375,0.342,0.826,0.937
7393,0.353,0.827,0.935
7408,0.359,0.821,0.935
7426,0.363,0.809,0.94
7443,0.362,0.796,1
7458,0.357,0.786,1
7475,0.352,0.778,1
7493,0.346,0.771,1
7509,0.343,0.768,1
7524,0.345,0.771,0.364
7538,0.347,0.774,0.046
7539,NaN,NaN,NaN
