Time,X,Y,P
15211,0.051,0.367,0.042
15220,0.051,0.368,0.259
15220,0.051,0.368,0.259
15224,0.051,0.369,0.308
15241,0.051,0.373,0.556
15257,0.05,0.374,0.638
15274,0.049,0.369,0.823
15291,0.048,0.355,0.979
15310,0.047,0.328,1
15313,0.047,0.324,1
15327,0.048,0.305,1
15343,0.049,0.278,1
15357,0.05,0.262,1
15374,0.051,0.245,1
15392,0.052,0.233,1
15412,0.052,0.229,1
15424,0.053,0.232,1
15444,0.055,0.245,1
15460,0.06,0.265,1
15476,0.064,0.282,1
15492,0.069,0.295,1
15510,0.074,0.302,1
15526,0.076,0.299,1
15542,0.077,0.287,1
15560,0.076,0.269,1
15574,0.075,0.253,1
15590,0.074,0.236,1
15608,0.073,0.22,1
15628,0.074,0.208,0.333
15640,0.076,0.202,0.026
15642,NaN,NaN,NaN
