Time,X,Y,P
10478,0.201,0.325,0.028
10497,0.202,0.326,0.204
10497,0.202,0.326,0.204
10518,0.202,0.326,0.313
10531,0.203,0.325,0.427
10548,0.204,0.324,0.513
10564,0.205,0.319,0.608
10584,0.207,0.309,0.683
10588,0.207,0.307,0.69
10600,0.208,0.299,0.726
10618,0.21,0.292,0.757
10634,0.211,0.285,0.796
10648,0.212,0.28,0.827
10666,0.212,0.279,0.87
10680,0.213,0.279,0.909
10700,0.214,0.284,0.938
10713,0.216,0.289,0.944
10733,0.22,0.302,0.946
10747,0.223,0.312,0.948
10765,0.226,0.32,0.915
10784,0.229,0.324,0.538
10800,0.23,0.325,0.124
10806,0.231,0.325,0.005
10808,NaN,NaN,NaN
