Time,X,Y,P
10905,0.04,0.367,0.056
10918,0.04,0.366,0.333
10918,0.04,0.366,0.333
10939,0.04,0.362,0.507
10959,0.039,0.353,0.595
10982,0.04,0.332,0.702
11003,0.042,0.312,0.831
11022,0.043,0.3,0.88
11046,0.048,0.289,0.911
11063,0.053,0.289,0.917
11086,0.06,0.304,0.923
11106,0.064,0.319,0.927
11127,0.066,0.344,0.935
11147,0.066,0.359,0.964
11168,0.066,0.367,1
11187,0.066,0.364,1
11208,0.066,0.351,1
11232,0.066,0.325,1
11252,0.067,0.305,1
11273,0.072,0.294,0.503
11294,0.076,0.291,0.001
11295,NaN,NaN,NaN
