Time,X,Y,P
7760,0.038,0.328,0.026
7760,0.038,0.329,0.132
7760,0.038,0.329,0.132
7770,0.038,0.332,0.347
7782,0.039,0.334,0.448
7802,0.038,0.336,0.554
7815,0.038,0.338,0.567
7836,0.039,0.335,0.659
7848,0.041,0.332,0.747
7866,0.043,0.322,0.868
7882,0.046,0.308,0.962
7898,0.048,0.294,1
7917,0.052,0.28,1
7933,0.055,0.278,1
7949,0.057,0.281,1
7966,0.06,0.293,1
7986,0.062,0.308,1
7998,0.063,0.318,1
8016,0.063,0.332,1
8032,0.062,0.338,1
8049,0.062,0.341,1
8133,0.062,0.34,1
8150,0.062,0.336,1
8166,0.062,0.331,1
8183,0.063,0.322,1
8201,0.063,0.312,1
8217,0.064,0.301,1
8233,0.064,0.295,1
8251,0.065,0.293,0.899
8270,0.066,0.294,0.276
8277,0.066,0.295,0.11
8278,NaN,NaN,NaN
