Time,X,Y,P
3653,0.189,0.894,0.112
3654,0.189,0.895,0.237
3655,0.189,0.895,0.237
3669,0.187,0.899,0.583
3681,0.187,0.899,0.726
3698,0.189,0.891,0.845
3716,0.193,0.871,1
3732,0.196,0.841,1
3749,0.198,0.816,1
3766,0.201,0.794,1
3781,0.202,0.776,1
3799,0.204,0.771,1
3815,0.205,0.774,0.944
3831,0.206,0.784,0.946
3848,0.208,0.798,1
3864,0.212,0.808,1
3884,0.219,0.815,1
3898,0.224,0.814,1
3915,0.232,0.806,1
3932,0.239,0.793,1
3950,0.242,0.774,1
3968,0.241,0.754,1
3984,0.234,0.741,1
3999,0.228,0.739,1
4018,0.217,0.742,1
4034,0.211,0.748,1
4050,0.208,0.755,0.302
4065,0.212,0.76,0.013
4066,NaN,NaN,NaN
