Time,X,Y,P
46169,0.631,0.795,0.013
46179,0.631,0.794,0.235
46179,0.631,0.794,0.235
46195,0.631,0.793,0.339
46212,0.631,0.791,0.437
46229,0.633,0.789,0.493
46245,0.635,0.787,0.577
46263,0.639,0.788,0.646
46279,0.644,0.792,0.675
46296,0.649,0.8,0.685
46313,0.652,0.809,0.685
46329,0.652,0.82,0.704
46347,0.647,0.822,0.796
46363,0.639,0.815,0.878
46380,0.629,0.798,0.923
46397,0.624,0.782,0.956
46413,0.627,0.771,0.993
46429,0.636,0.768,0.991
46447,0.649,0.771,0.677
46464,0.665,0.779,0.06
46466,0.667,0.781,0.011
46467,NaN,NaN,NaN
