Time,X,Y,P
63807,0.342,0.336,0.011
63820,0.342,0.334,0.224
63820,0.342,0.334,0.224
63838,0.342,0.333,0.288
63856,0.343,0.335,0.37
63870,0.344,0.338,0.421
63887,0.345,0.342,0.47
63904,0.347,0.347,0.495
63922,0.347,0.351,0.515
63936,0.348,0.349,0.544
63954,0.349,0.342,0.593
63971,0.351,0.327,0.624
63987,0.352,0.312,0.638
64004,0.354,0.294,0.655
64021,0.354,0.28,0.69
64039,0.354,0.271,0.769
64054,0.353,0.266,0.837
64070,0.351,0.261,0.907
64091,0.348,0.261,0.946
64106,0.344,0.266,0.966
64120,0.342,0.272,0.983
64137,0.341,0.281,1
64154,0.342,0.292,1
64173,0.344,0.302,0.983
64189,0.347,0.311,0.819
64204,0.348,0.318,0.466
64221,0.35,0.325,0.048
64225,0.35,0.326,0.003
64226,NaN,NaN,NaN
64341,0.349,0.389,0.034
64356,0.348,0.392,0.294
64356,0.348,0.392,0.294
64375,0.348,0.394,0.354
64387,0.348,0.395,0.28
64396,0.348,0.396,0.089
64397,NaN,NaN,NaN
