Time,X,Y,P
24715,0.476,0.379,0.032
24742,0.476,0.38,0.239
24742,0.476,0.38,0.239
24781,0.477,0.378,1
24797,0.478,0.375,1
24818,0.483,0.368,1
24827,0.486,0.365,1
24848,0.491,0.354,1
24872,0.498,0.34,1
24888,0.503,0.332,1
24911,0.505,0.327,1
24931,0.505,0.328,1
24950,0.505,0.332,0.343
24964,0.504,0.336,0.034
24965,NaN,NaN,NaN
25042,0.5,0.38,0.04
25054,0.501,0.384,0.21
25054,0.501,0.384,0.21
25076,0.501,0.389,0.442
25097,0.501,0.389,0.622
25120,0.498,0.381,0.862
25139,0.494,0.368,0.958
25140,0.493,0.366,0.97
25161,0.488,0.345,1
25180,0.484,0.328,1
25206,0.48,0.313,0.995
25222,0.479,0.311,0.778
25236,0.479,0.312,0.03
25237,NaN,NaN,NaN
