Time,X,Y,P
184906,0.192,0.327,0.015
184924,0.192,0.328,0.063
184924,0.192,0.328,0.063
184940,0.192,0.329,0.14
184957,0.193,0.331,0.237
184974,0.194,0.328,0.431
184992,0.195,0.324,0.53
185012,0.196,0.314,0.593
185024,0.196,0.307,0.62
185025,0.196,0.305,0.626
185041,0.197,0.298,0.64
185058,0.197,0.292,0.601
185078,0.197,0.292,0.364
185090,0.197,0.294,0.083
185094,NaN,NaN,NaN
185193,0.188,0.368,0.003
185207,0.187,0.374,0.251
185207,0.187,0.374,0.251
185224,0.187,0.378,0.403
185244,0.186,0.375,0.481
185262,0.186,0.373,0.456
185274,0.186,0.369,0.146
185281,NaN,NaN,NaN
