Time,X,Y,P
353081,0.763,0.321,0.04
353108,0.761,0.322,0.403
353108,0.761,0.322,0.403
353124,0.759,0.322,0.489
353149,0.757,0.316,0.542
353169,0.756,0.309,0.552
353172,0.756,0.307,0.554
353189,0.756,0.3,0.546
353211,0.756,0.298,0.546
353231,0.756,0.299,0.562
353251,0.757,0.308,0.62
353273,0.759,0.32,0.708
353295,0.763,0.331,0.767
353314,0.766,0.339,0.78
353334,0.77,0.342,0.786
353355,0.774,0.341,0.796
353375,0.776,0.335,0.812
353400,0.778,0.326,0.829
353418,0.779,0.319,0.837
353443,0.779,0.315,0.862
353459,0.78,0.318,0.94
353480,0.781,0.325,1
353501,0.784,0.334,1
353521,0.788,0.341,1
353542,0.795,0.347,1
353563,0.802,0.347,1
353585,0.809,0.341,1
353606,0.815,0.332,1
353625,0.817,0.324,0.765
353647,0.816,0.313,0.042
353648,NaN,NaN,NaN
