Time,X,Y,P
2400,0.041,0.844,0.003
2407,0.04,0.844,0.095
2408,0.04,0.844,0.095
2467,0.041,0.844,0.224
2484,0.041,0.842,0.247
2499,0.041,0.841,0.272
2515,0.042,0.832,0.399
2533,0.042,0.82,0.487
2565,0.043,0.808,0.558
2580,0.043,0.781,0.669
2603,0.043,0.768,0.692
2616,0.043,0.765,0.702
2635,0.043,0.764,0.714
2648,0.043,0.766,0.716
2668,0.045,0.775,0.712
2683,0.046,0.786,0.692
2704,0.048,0.802,0.644
2714,0.049,0.809,0.628
2730,0.05,0.813,0.622
2748,0.057,0.841,0.593
2775,0.066,0.859,0.597
2799,0.074,0.865,0.601
2813,0.078,0.865,0.62
2831,0.084,0.861,0.651
2851,0.089,0.854,0.704
2864,0.092,0.846,0.774
2880,0.095,0.831,0.888
2900,0.096,0.809,0.942
2916,0.097,0.789,0.979
2930,0.098,0.779,1
2946,0.099,0.765,1
2964,0.1,0.756,1
2981,0.1,0.753,1
2999,0.1,0.752,1
3016,0.1,0.754,0.81
3030,0.1,0.756,0.56
3044,0.1,0.762,0.036
3045,NaN,NaN,NaN
