Time,X,Y,P
1785,0.08,0.856,0.042
1791,0.079,0.856,0.093
1791,0.079,0.856,0.093
1807,0.076,0.862,0.292
1824,0.074,0.865,0.474
1839,0.069,0.864,0.644
1856,0.065,0.859,0.751
1873,0.062,0.845,0.841
1889,0.059,0.827,0.948
1906,0.057,0.804,1
1923,0.056,0.786,1
1940,0.058,0.778,1
1957,0.061,0.778,1
1973,0.064,0.782,1
1989,0.067,0.796,1
2006,0.071,0.819,0.909
2023,0.073,0.839,0.829
2039,0.076,0.856,0.78
2056,0.078,0.864,0.798
2073,0.08,0.86,0.882
2090,0.083,0.849,1
2107,0.085,0.834,1
2123,0.087,0.821,1
2140,0.089,0.808,1
2157,0.092,0.796,0.872
2173,0.096,0.788,0.315
2189,0.098,0.786,0.015
2191,NaN,NaN,NaN
