Time,X,Y,P
15890,0.606,0.779,0.001
15935,0.607,0.779,0.259
15936,0.607,0.779,0.259
15950,0.608,0.779,0.356
15968,0.609,0.779,0.431
15984,0.611,0.78,0.528
16000,0.613,0.781,0.575
16016,0.616,0.782,0.646
16036,0.62,0.785,0.71
16052,0.623,0.787,0.749
16068,0.626,0.791,0.79
16088,0.629,0.795,0.819
16100,0.631,0.798,0.839
16117,0.634,0.804,0.86
16133,0.635,0.809,0.884
16152,0.636,0.814,0.894
16169,0.637,0.818,0.896
16185,0.637,0.822,0.897
16200,0.637,0.827,0.899
16218,0.636,0.831,0.894
16233,0.635,0.834,0.901
16251,0.634,0.835,0.905
16268,0.633,0.836,0.905
16284,0.631,0.838,0.907
16301,0.629,0.836,0.907
16318,0.627,0.835,0.903
16335,0.624,0.832,0.901
16352,0.622,0.828,0.903
16369,0.619,0.825,0.907
16385,0.616,0.82,0.913
16401,0.613,0.813,0.923
16418,0.611,0.807,0.937
16434,0.609,0.801,0.95
16450,0.608,0.793,0.958
16468,0.608,0.786,0.962
16488,0.608,0.779,0.964
16501,0.608,0.774,0.97
16518,0.609,0.767,0.976
16534,0.611,0.762,0.979
16552,0.612,0.758,0.983
16566,0.614,0.755,0.983
16584,0.616,0.752,0.987
16602,0.618,0.751,0.991
16617,0.622,0.749,0.991
16635,0.625,0.749,0.993
16652,0.628,0.751,0.995
16669,0.633,0.752,0.997
16685,0.636,0.754,0.997
16701,0.64,0.758,0.997
16718,0.644,0.761,1
16735,0.648,0.765,0.997
16751,0.652,0.769,0.997
16768,0.655,0.773,1
16784,0.658,0.779,1
16802,0.662,0.782,1
16819,0.665,0.786,1
16833,0.666,0.787,1
16850,0.667,0.789,1
16868,0.668,0.791,0.997
16917,0.668,0.791,0.722
16933,0.667,0.791,0.103
16935,NaN,NaN,NaN
