Time,X,Y,P
7933,0.916,0.791,0.005
7947,0.914,0.795,0.177
7948,0.914,0.795,0.177
7968,0.908,0.799,0.265
7983,0.903,0.796,0.286
7997,0.899,0.791,0.296
8015,0.895,0.78,0.3
8031,0.892,0.766,0.3
8051,0.893,0.754,0.304
8069,0.896,0.749,0.319
8081,0.899,0.749,0.321
8101,0.905,0.759,0.331
8115,0.909,0.771,0.335
8135,0.914,0.785,0.407
8147,0.914,0.787,0.437
8167,0.915,0.784,0.505
8183,0.915,0.772,0.528
8198,0.915,0.753,0.542
8214,0.915,0.726,0.542
8235,0.915,0.699,0.538
8247,0.913,0.684,0.538
8265,0.908,0.673,0.546
8281,0.903,0.675,0.569
8301,0.902,0.688,0.606
8314,0.904,0.705,0.64
8331,0.909,0.72,0.661
8348,0.918,0.733,0.649
8367,0.927,0.739,0.208
8375,0.93,0.74,0.017
8377,NaN,NaN,NaN
