Time,X,Y,P
11153,0.621,0.764,0.021
11212,0.621,0.764,0.509
11212,0.621,0.764,0.509
11230,0.623,0.764,0.644
11245,0.625,0.766,0.718
11261,0.628,0.771,0.769
11278,0.632,0.776,0.788
11296,0.634,0.782,0.804
11312,0.636,0.788,0.817
11328,0.636,0.795,0.837
11348,0.634,0.8,0.851
11366,0.633,0.804,0.866
11382,0.631,0.805,0.874
11394,0.632,0.804,0.888
11414,0.636,0.802,0.894
11428,0.641,0.801,0.903
11448,0.646,0.798,0.915
11464,0.65,0.793,0.927
11478,0.651,0.789,0.933
11494,0.651,0.784,0.944
11512,0.648,0.778,0.946
11528,0.646,0.773,0.948
11544,0.643,0.767,0.95
11561,0.643,0.765,0.956
11578,0.643,0.762,1
11594,0.646,0.761,1
11611,0.647,0.762,1
11630,0.652,0.764,1
11645,0.654,0.765,1
11661,0.656,0.766,0.427
11677,0.656,0.768,0.017
11678,NaN,NaN,NaN
