Time,X,Y,P
17790,0.374,0.844,0.5
17792,0.374,0.844,0.5
17877,NaN,NaN,NaN
21077,0.342,0.745,0.011
21085,0.343,0.744,0.095
21085,0.343,0.744,0.095
21101,0.345,0.742,0.267
21117,0.347,0.745,0.372
21133,0.349,0.749,0.532
21151,0.351,0.758,0.698
21167,0.352,0.766,0.841
21184,0.352,0.773,0.919
21201,0.351,0.778,0.962
21216,0.348,0.775,0.97
21235,0.345,0.765,0.981
21253,0.34,0.748,1
21268,0.338,0.732,1
21284,0.336,0.716,1
21300,0.337,0.706,1
21317,0.341,0.704,1
21334,0.345,0.706,1
21352,0.352,0.714,1
21368,0.358,0.722,0.897
21385,0.364,0.728,0.474
21401,0.369,0.732,0.034
21404,NaN,NaN,NaN
