Time,X,Y,P
9989,0.754,0.738,0.034
9999,0.754,0.739,0.128
10000,0.754,0.739,0.128
10017,0.754,0.741,0.253
10034,0.754,0.74,0.431
10048,0.754,0.736,0.546
10063,0.754,0.725,0.702
10081,0.754,0.711,0.866
10102,0.753,0.694,0.929
10114,0.754,0.684,0.946
10131,0.754,0.666,0.956
10148,0.754,0.648,0.964
10165,0.753,0.633,0.991
10181,0.752,0.622,1
10198,0.75,0.613,1
10215,0.748,0.606,1
10231,0.745,0.602,1
10246,0.743,0.6,1
10263,0.741,0.601,1
10280,0.739,0.608,0.534
10296,0.739,0.618,0.063
10299,0.739,0.62,0.011
10300,NaN,NaN,NaN
10384,0.74,0.664,0.009
10398,0.739,0.665,0.202
10398,0.739,0.665,0.202
10414,0.739,0.666,0.429
10434,0.741,0.667,0.511
10451,0.746,0.669,0.534
10463,0.754,0.672,0.54
10481,0.765,0.675,0.55
10497,0.772,0.676,0.55
10515,0.777,0.678,0.579
10531,0.778,0.679,0.626
10615,0.778,0.68,0.009
10620,NaN,NaN,NaN
