Time,X,Y,P
21644,0.064,0.832,0.001
21649,0.064,0.833,0.036
21649,0.064,0.833,0.036
21667,0.064,0.833,0.071
21679,0.065,0.833,0.077
21689,0.065,0.834,0.077
21707,0.065,0.835,0.081
21724,0.066,0.835,0.095
21779,0.066,0.835,0.263
21790,0.065,0.836,0.278
21806,0.064,0.839,0.313
21824,0.063,0.842,0.354
21839,0.061,0.846,0.394
21856,0.058,0.848,0.454
21857,0.058,0.848,0.462
21873,0.055,0.849,0.491
21889,0.052,0.848,0.503
21907,0.048,0.842,0.511
21923,0.044,0.833,0.556
21940,0.041,0.82,0.575
21956,0.038,0.8,0.591
21973,0.038,0.785,0.593
21990,0.042,0.779,0.595
22006,0.047,0.779,0.595
22023,0.054,0.784,0.591
22040,0.058,0.791,0.593
22056,0.062,0.8,0.591
22074,0.064,0.811,0.591
22089,0.066,0.821,0.599
22107,0.067,0.828,0.636
22124,0.068,0.832,0.708
22140,0.067,0.829,0.731
22156,0.066,0.825,0.739
22173,0.066,0.816,0.757
22191,0.067,0.807,0.786
22206,0.069,0.798,0.798
22223,0.072,0.787,0.806
22239,0.074,0.78,0.808
22256,0.076,0.776,0.8
22273,0.078,0.774,0.558
22289,0.078,0.774,0.278
22295,0.078,0.775,0.005
22296,NaN,NaN,NaN
