Time,X,Y,P
28111,0.313,0.366,0.024
28129,0.313,0.367,0.147
28129,0.313,0.367,0.147
28149,0.312,0.371,0.3
28163,0.312,0.372,0.358
28180,0.312,0.373,0.423
28201,0.313,0.373,0.507
28218,0.313,0.372,0.563
28233,0.314,0.369,0.622
28245,0.314,0.367,0.657
28262,0.315,0.358,0.722
28282,0.317,0.346,0.755
28283,0.317,0.344,0.759
28298,0.319,0.334,0.788
28313,0.321,0.324,0.806
28330,0.322,0.314,0.819
28346,0.323,0.304,0.825
28362,0.324,0.296,0.833
28382,0.326,0.291,0.843
28398,0.327,0.287,0.849
28414,0.327,0.287,0.854
28433,0.328,0.287,0.866
28445,0.328,0.289,0.868
28463,0.329,0.293,0.874
28479,0.329,0.298,0.87
28497,0.331,0.306,0.868
28514,0.333,0.316,0.864
28529,0.334,0.325,0.847
28546,0.335,0.334,0.825
28563,0.336,0.345,0.817
28581,0.336,0.354,0.815
28597,0.337,0.358,0.815
28613,0.337,0.36,0.819
28663,0.338,0.356,0.833
28679,0.338,0.352,0.845
28695,0.339,0.345,0.854
28712,0.34,0.336,0.86
28728,0.341,0.326,0.868
28746,0.342,0.314,0.874
28763,0.343,0.306,0.888
28779,0.345,0.299,0.901
28799,0.347,0.292,0.903
28815,0.348,0.289,0.903
28831,0.351,0.288,0.907
28847,0.352,0.287,0.915
28863,0.353,0.288,0.919
28907,0.356,0.295,0.921
28929,0.357,0.304,0.929
28946,0.358,0.312,0.933
28965,0.361,0.326,0.933
28981,0.362,0.338,0.933
28998,0.363,0.349,0.935
29013,0.365,0.361,0.938
29029,0.365,0.369,0.942
29046,0.366,0.376,0.948
29065,0.367,0.382,0.954
29082,0.367,0.387,0.952
29098,0.367,0.391,0.933
29112,0.367,0.393,0.901
29128,0.368,0.395,0.683
29148,0.369,0.398,0.087
29152,NaN,NaN,NaN
