Time,X,Y,P
12146,0.759,0.366,0.058
12157,0.759,0.366,0.251
12157,0.759,0.366,0.251
12174,0.758,0.365,0.503
12190,0.757,0.365,0.642
12207,0.757,0.364,0.761
12225,0.758,0.364,1
12241,0.759,0.362,1
12256,0.762,0.361,1
12275,0.766,0.359,1
12292,0.769,0.354,1
12306,0.772,0.348,1
12325,0.772,0.339,1
12341,0.77,0.328,1
12356,0.767,0.319,1
12374,0.765,0.311,1
12390,0.766,0.305,1
12408,0.768,0.301,1
12424,0.772,0.301,1
12440,0.778,0.304,1
12457,0.782,0.306,1
12474,0.785,0.309,1
12490,0.786,0.312,1
12507,0.784,0.315,0.364
12521,0.782,0.318,0.042
12523,NaN,NaN,NaN
12622,0.768,0.328,0.036
12623,0.767,0.328,0.161
12623,0.767,0.328,0.161
12640,0.765,0.329,0.583
12657,0.764,0.328,1
12674,0.764,0.328,1
12691,0.767,0.329,1
12706,0.773,0.332,1
12724,0.785,0.335,0.944
12741,0.795,0.338,0.22
12749,0.801,0.339,0.017
12750,NaN,NaN,NaN
