Time,X,Y,P
9099,0.492,0.795,0.013
9132,0.492,0.796,0.187
9132,0.492,0.796,0.187
9148,0.49,0.798,0.306
9162,0.488,0.798,0.38
9179,0.485,0.795,0.483
9196,0.482,0.789,0.544
9211,0.479,0.786,0.565
9228,0.479,0.781,0.577
9245,0.479,0.779,0.591
9263,0.481,0.778,0.618
9282,0.483,0.778,0.638
9295,0.485,0.78,0.644
9312,0.488,0.785,0.647
9330,0.491,0.789,0.649
9348,0.492,0.794,0.651
9366,0.492,0.798,0.667
9378,0.492,0.799,0.681
9396,0.492,0.798,0.718
9414,0.492,0.793,0.767
9430,0.491,0.785,0.817
9446,0.489,0.772,0.847
9466,0.487,0.758,0.864
9478,0.486,0.747,0.872
9495,0.484,0.739,0.886
9511,0.482,0.733,0.901
9528,0.481,0.731,0.919
9544,0.479,0.732,0.927
9562,0.479,0.738,0.931
9581,0.481,0.745,0.931
9598,0.482,0.747,0.929
9616,0.483,0.748,0.931
9629,0.484,0.746,0.933
9645,0.486,0.742,0.935
9662,0.487,0.738,0.938
9679,0.49,0.733,0.96
9696,0.493,0.731,0.997
9711,0.496,0.729,1
9731,0.501,0.733,1
9748,0.504,0.735,1
9761,0.506,0.738,1
9778,0.508,0.739,1
9795,0.508,0.741,1
9812,0.508,0.742,0.651
9828,0.508,0.742,0.3
9837,0.507,0.744,0.015
9838,NaN,NaN,NaN
