Time,X,Y,P
10400,0.485,0.344,0.03
10415,0.485,0.345,0.272
10415,0.485,0.345,0.272
10429,0.485,0.346,0.403
10445,0.485,0.345,0.53
10458,0.486,0.342,0.661
10475,0.489,0.336,0.835
10491,0.493,0.329,0.882
10509,0.499,0.321,0.897
10526,0.505,0.312,0.896
10541,0.509,0.306,0.786
10558,0.512,0.302,0.501
10575,0.513,0.302,0.228
10578,NaN,NaN,NaN
10642,0.512,0.344,0.021
10658,0.511,0.349,0.497
10658,0.511,0.349,0.497
10675,0.507,0.349,0.792
10691,0.499,0.341,0.884
10707,0.492,0.328,0.907
10725,0.483,0.311,0.868
10741,0.475,0.289,0.45
10757,0.473,0.279,0.022
10758,NaN,NaN,NaN
