Time,X,Y,P
12551,0.513,0.738,0.022
12551,0.513,0.74,0.202
12551,0.513,0.74,0.202
12597,0.512,0.747,0.581
12614,0.51,0.751,0.638
12630,0.507,0.753,0.667
12648,0.503,0.753,0.702
12663,0.499,0.752,0.729
12681,0.494,0.746,0.759
12698,0.491,0.733,0.776
12713,0.49,0.722,0.784
12730,0.491,0.707,0.78
12748,0.495,0.698,0.784
12764,0.501,0.696,0.798
12780,0.506,0.701,0.837
12798,0.512,0.713,0.874
12815,0.518,0.732,0.89
12830,0.523,0.754,0.89
12848,0.526,0.782,0.894
12864,0.527,0.806,0.915
12882,0.527,0.82,0.96
12898,0.526,0.825,0.995
12914,0.525,0.821,1
12932,0.524,0.802,1
12949,0.523,0.773,1
12965,0.524,0.748,1
12981,0.526,0.729,0.896
12999,0.53,0.715,0.218
13008,0.532,0.712,0.021
13009,NaN,NaN,NaN
