Time,X,Y,P
6081,0.604,0.736,0.063
6092,0.605,0.736,0.481
6092,0.605,0.736,0.481
6110,0.609,0.738,0.817
6122,0.613,0.739,0.896
6123,0.615,0.739,0.907
6142,0.623,0.744,0.962
6158,0.628,0.752,0.979
6174,0.633,0.766,0.983
6190,0.634,0.782,0.985
6206,0.633,0.789,0.983
6222,0.628,0.793,0.989
6242,0.62,0.785,0.997
6258,0.612,0.769,0.997
6272,0.608,0.756,1
6289,0.607,0.734,1
6306,0.612,0.712,1
6324,0.621,0.692,1
6342,0.629,0.682,1
6358,0.641,0.681,1
6372,0.646,0.684,1
6392,0.654,0.692,1
6406,0.657,0.695,0.583
6426,0.659,0.698,0.063
6428,NaN,NaN,NaN
