Time,X,Y,P
5842,0.499,0.804,0.022
5853,0.499,0.806,0.151
5853,0.499,0.806,0.151
5865,0.499,0.809,0.276
5881,0.497,0.812,0.339
5899,0.495,0.812,0.397
5919,0.492,0.806,0.44
5931,0.488,0.795,0.478
5948,0.485,0.779,0.497
5965,0.483,0.755,0.509
5985,0.484,0.736,0.515
5999,0.486,0.727,0.519
6019,0.489,0.728,0.524
6031,0.492,0.735,0.526
6048,0.496,0.755,0.532
6065,0.498,0.785,0.534
6081,0.501,0.813,0.538
6101,0.501,0.84,0.593
6115,0.502,0.848,0.634
6131,0.501,0.847,0.665
6148,0.501,0.835,0.688
6169,0.502,0.811,0.7
6181,0.502,0.782,0.704
6199,0.503,0.754,0.702
6215,0.505,0.726,0.704
6235,0.506,0.711,0.675
6253,0.511,0.707,0.306
6265,0.516,0.712,0.015
6266,NaN,NaN,NaN
