Time,X,Y,P
9646,0.037,0.382,0.114
9663,0.037,0.389,0.569
9663,0.037,0.389,0.569
9687,0.037,0.395,0.821
9706,0.038,0.395,0.907
9725,0.042,0.387,0.915
9746,0.046,0.366,0.919
9747,0.047,0.361,0.921
9771,0.051,0.328,0.931
9791,0.054,0.296,1
9809,0.054,0.279,1
9829,0.055,0.269,1
9851,0.056,0.271,0.935
9872,0.057,0.286,0.714
9895,0.061,0.309,0.688
9915,0.066,0.326,0.837
9935,0.073,0.331,0.899
9955,0.077,0.327,0.927
9979,0.082,0.313,1
9999,0.084,0.293,1
10021,0.086,0.269,1
10038,0.089,0.253,1
10063,0.097,0.242,0.296
10076,0.102,0.242,0.011
10077,NaN,NaN,NaN
