Time,X,Y,P
83074,0.406,0.984,0.019
83079,0.406,0.985,0.062
83079,0.406,0.985,0.062
83087,0.406,0.985,0.157
83107,0.406,0.987,0.261
83118,0.405,0.988,0.317
83134,0.404,0.988,0.407
83152,0.403,0.989,0.472
83168,0.401,0.987,0.522
83184,0.398,0.985,0.56
83200,0.395,0.979,0.63
83202,0.394,0.975,0.659
83218,0.391,0.968,0.716
83234,0.387,0.958,0.784
83252,0.385,0.949,0.839
83268,0.385,0.941,0.894
83289,0.388,0.934,0.937
83303,0.391,0.932,0.944
83319,0.396,0.934,0.878
83335,0.402,0.938,0.431
83351,0.406,0.942,0.015
83352,NaN,NaN,NaN
