Time,X,Y,P
10385,0.646,0.769,0.042
10405,0.644,0.769,0.247
10405,0.644,0.769,0.247
10430,0.641,0.769,0.319
10447,0.639,0.766,0.327
10468,0.638,0.755,0.331
10469,0.638,0.753,0.333
10489,0.638,0.742,0.345
10508,0.638,0.729,0.384
10530,0.637,0.721,0.442
10556,0.635,0.716,0.487
10572,0.633,0.715,0.489
10594,0.629,0.719,0.511
10614,0.627,0.727,0.53
10636,0.627,0.744,0.542
10655,0.629,0.76,0.534
10680,0.634,0.779,0.54
10700,0.639,0.788,0.544
10722,0.644,0.791,0.542
10738,0.647,0.788,0.54
10761,0.649,0.782,0.542
10780,0.648,0.773,0.542
10803,0.643,0.758,0.542
10822,0.638,0.747,0.544
10844,0.634,0.735,0.546
10867,0.634,0.727,0.56
10887,0.635,0.722,0.593
10907,0.638,0.719,0.638
10930,0.644,0.716,0.657
10947,0.649,0.716,0.663
10969,0.657,0.716,0.628
10989,0.662,0.716,0.421
11010,0.667,0.716,0.005
11011,NaN,NaN,NaN
