Time,X,Y,P
1077,0.032,0.807,0.044
1100,0.032,0.813,0.38
1100,0.032,0.813,0.38
1118,0.031,0.82,0.519
1130,0.031,0.824,0.569
1148,0.031,0.828,0.647
1151,0.03,0.828,0.665
1165,0.029,0.829,0.729
1185,0.029,0.827,0.776
1197,0.029,0.824,0.792
1214,0.029,0.813,0.845
1231,0.029,0.796,0.901
1249,0.029,0.778,0.942
1265,0.028,0.762,0.978
1283,0.027,0.746,1
1296,0.027,0.738,1
1313,0.027,0.729,1
1334,0.028,0.727,1
1351,0.028,0.731,1
1368,0.031,0.741,1
1381,0.032,0.751,1
1397,0.034,0.769,1
1415,0.038,0.789,1
1432,0.044,0.809,1
1447,0.051,0.824,1
1465,0.057,0.835,1
1481,0.065,0.844,1
1497,0.071,0.844,1
1516,0.077,0.833,1
1530,0.08,0.824,1
1547,0.083,0.804,1
1564,0.084,0.784,1
1582,0.084,0.765,1
1600,0.085,0.752,1
1617,0.088,0.747,1
1632,0.093,0.749,0.558
1647,0.099,0.76,0.06
1651,0.101,0.764,0.011
1652,NaN,NaN,NaN
