Time,X,Y,P
41564,0.349,0.372,0.015
41591,0.348,0.368,0.458
41591,0.348,0.368,0.458
41612,0.348,0.356,0.55
41634,0.348,0.336,0.603
41635,0.349,0.334,0.612
41653,0.35,0.314,0.712
41677,0.352,0.292,0.94
41701,0.351,0.278,1
41717,0.349,0.269,1
41737,0.347,0.265,1
41761,0.342,0.265,1
41779,0.338,0.268,0.896
41803,0.335,0.282,0.167
41809,0.334,0.287,0.04
41811,NaN,NaN,NaN
41906,0.338,0.405,0.067
41924,0.339,0.411,0.515
41924,0.339,0.411,0.515
41948,0.341,0.418,0.7
41968,0.342,0.419,0.708
41990,0.343,0.415,0.483
42010,0.345,0.411,0.032
42012,NaN,NaN,NaN
