Time,X,Y,P
16113,0.636,0.36,0.011
16141,0.636,0.36,0.198
16142,0.636,0.36,0.198
16160,0.637,0.36,0.253
16169,0.637,0.359,0.278
16180,0.637,0.358,0.313
16197,0.638,0.354,0.376
16213,0.639,0.348,0.468
16229,0.639,0.342,0.521
16230,0.639,0.34,0.528
16246,0.639,0.334,0.563
16263,0.639,0.326,0.61
16279,0.64,0.321,0.649
16296,0.641,0.315,0.679
16314,0.641,0.311,0.692
16331,0.642,0.308,0.702
16346,0.641,0.307,0.704
16362,0.641,0.306,0.702
16380,0.64,0.307,0.509
16396,0.64,0.308,0.124
16398,NaN,NaN,NaN
