Time,X,Y,P
9874,0.337,0.824,0.063
9885,0.337,0.822,0.226
9885,0.337,0.822,0.226
9900,0.337,0.819,0.437
9916,0.336,0.811,0.501
9933,0.335,0.798,0.544
9953,0.335,0.78,0.681
9969,0.336,0.761,0.825
9985,0.337,0.74,0.931
10002,0.338,0.714,0.987
10016,0.34,0.695,1
10033,0.342,0.681,0.978
10048,0.344,0.672,0.671
10066,0.345,0.672,0.104
10071,NaN,NaN,NaN
10200,0.337,0.805,0.007
10201,0.337,0.806,0.062
10201,0.337,0.806,0.062
10216,0.337,0.812,0.216
10232,0.337,0.816,0.329
10251,0.337,0.82,0.421
10267,0.34,0.822,0.493
10285,0.345,0.824,0.54
10301,0.353,0.826,0.581
10316,0.365,0.827,0.634
10335,0.376,0.822,0.694
10351,0.382,0.814,0.761
10366,0.385,0.802,0.802
10383,0.385,0.787,0.821
10400,0.38,0.775,0.833
10416,0.372,0.769,0.837
10433,0.362,0.765,0.831
10448,0.351,0.764,0.687
10467,0.347,0.762,0.138
10476,NaN,NaN,NaN
