Time,X,Y,P
7491,0.924,0.847,0.019
7503,0.923,0.851,0.419
7503,0.923,0.851,0.419
7519,0.922,0.853,0.628
7537,0.922,0.852,0.896
7552,0.922,0.846,1
7569,0.921,0.836,1
7586,0.919,0.818,1
7604,0.916,0.796,1
7618,0.914,0.779,1
7635,0.913,0.759,1
7653,0.914,0.746,1
7670,0.919,0.734,1
7685,0.925,0.731,1
7702,0.931,0.733,1
7720,0.936,0.74,1
7735,0.936,0.746,0.935
7753,0.934,0.754,0.577
7770,0.929,0.762,0.06
7776,0.928,0.764,0.009
7777,NaN,NaN,NaN
7826,0.911,0.779,0.009
7827,0.906,0.781,0.524
7827,0.906,0.781,0.524
7837,0.905,0.782,0.714
7853,0.902,0.781,1
7869,0.902,0.78,1
7886,0.906,0.779,1
7904,0.912,0.78,1
7920,0.917,0.782,0.446
7936,0.92,0.786,0.071
7939,NaN,NaN,NaN
