Time,X,Y,P
13040,0.354,0.334,0.005
13050,0.354,0.335,0.179
13050,0.354,0.335,0.179
13065,0.354,0.336,0.296
13083,0.354,0.333,0.595
13099,0.355,0.325,0.812
13116,0.357,0.312,0.962
13117,0.357,0.308,0.995
13133,0.358,0.292,1
13150,0.357,0.272,1
13167,0.354,0.254,1
13183,0.35,0.245,1
13200,0.347,0.242,1
13216,0.345,0.247,0.649
13233,0.345,0.262,0.044
13237,NaN,NaN,NaN
13303,0.346,0.368,0.11
13316,0.347,0.378,0.546
13316,0.347,0.378,0.546
13333,0.348,0.387,0.94
13349,0.348,0.392,1
13366,0.348,0.392,0.548
13383,0.349,0.389,0.011
13386,NaN,NaN,NaN
