Time,X,Y,P
18720,0.62,0.256,0.024
18729,0.621,0.254,0.255
18729,0.621,0.254,0.255
18745,0.623,0.248,0.534
18761,0.623,0.247,0.585
18778,0.624,0.249,0.692
18793,0.626,0.259,0.772
18810,0.631,0.276,0.866
18829,0.636,0.3,0.913
18846,0.64,0.328,0.927
18863,0.644,0.359,0.954
18878,0.647,0.384,0.976
18895,0.649,0.406,0.995
18911,0.651,0.428,1
18928,0.651,0.441,1
18947,0.649,0.448,1
18963,0.645,0.448,1
18978,0.641,0.441,1
18996,0.635,0.425,1
19012,0.63,0.402,1
19029,0.625,0.373,1
19044,0.623,0.348,1
19061,0.624,0.319,1
19076,0.626,0.299,1
19094,0.631,0.281,1
19110,0.637,0.267,1
19129,0.647,0.26,1
19149,0.658,0.262,0.72
19160,0.667,0.269,0.198
19169,0.674,0.276,0.009
19170,NaN,NaN,NaN
